fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-07-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,4","0,0","21,0",00:58,"27,9",13:52,56.0,80.0,00:30,49.0,18:30
2023-07-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,8","0,0","22,8",04:48,"28,7",16:03,67.0,82.0,Varias,59.0,16:20
2023-07-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","0,0","23,5",03:46,"28,9",09:39,71.0,84.0,03:50,60.0,12:00
2023-07-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,1","0,0","23,5",04:20,"28,7",15:09,71.0,82.0,20:10,56.0,12:30
2023-07-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,8","1,6","23,1",09:52,"26,4",15:25,74.0,88.0,Varias,66.0,15:50
2023-07-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,1","0,0","23,0",04:13,"29,2",11:43,63.0,80.0,Varias,49.0,08:40
2023-07-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,0","0,0","23,2",04:15,"28,7",11:04,74.0,85.0,Varias,57.0,11:10
2023-07-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,8","0,0","23,6",04:55,"30,0",08:36,67.0,84.0,04:20,49.0,08:20
2023-07-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,1","0,0","23,7",04:27,"30,5",12:30,72.0,88.0,23:50,56.0,12:20
2023-07-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","24,3",00:01,"29,7",12:58,72.0,87.0,00:00,65.0,Varias
2023-07-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,8","0,0","25,2",Varias,"30,4",13:57,75.0,88.0,Varias,69.0,06:10
2023-07-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,8","0,0","25,4",03:46,"30,1",11:26,73.0,89.0,Varias,62.0,12:00
2023-07-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","25,5",Varias,"30,4",12:07,63.0,77.0,05:00,45.0,11:40
2023-07-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","25,2",04:15,"30,8",12:35,62.0,78.0,23:40,51.0,16:30
2023-07-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,0","25,3",04:17,"31,1",13:15,71.0,83.0,Varias,61.0,14:10
2023-07-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,8","0,0","25,1",05:28,"30,5",13:09,61.0,82.0,00:10,51.0,13:00
2023-07-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,6","0,0","24,8",Varias,"30,3",14:16,65.0,82.0,23:30,47.0,14:20
2023-07-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,5","0,0","24,3",05:12,"32,7",17:05,64.0,86.0,Varias,44.0,17:20
2023-07-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,0","0,0","25,8",05:11,"32,1",13:06,71.0,87.0,Varias,59.0,13:40
2023-07-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,0","0,0","25,1",05:23,"31,0",11:48,67.0,78.0,22:50,49.0,15:50
2023-07-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,5","0,0","25,3",Varias,"29,7",14:43,69.0,80.0,01:20,60.0,14:50
2023-07-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","24,4",05:15,"29,9",14:57,60.0,72.0,23:30,50.0,15:00
2023-07-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,8","0,0","24,5",04:49,"31,0",15:40,74.0,82.0,23:50,58.0,15:20
2023-07-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,0","26,0",05:12,"30,5",10:47,74.0,83.0,Varias,62.0,08:40
2023-07-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,0","24,0",23:59,"32,3",17:04,38.0,77.0,Varias,19.0,17:30
2023-07-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","22,9",05:18,"27,2",13:58,58.0,76.0,Varias,52.0,11:30
2023-07-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,2","2,2","22,8",05:11,"29,5",15:15,69.0,81.0,05:10,54.0,22:00
2023-07-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,6","0,0","22,5",05:20,"30,7",14:24,67.0,80.0,23:50,60.0,04:10
2023-07-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,4","0,0","24,5",05:16,"30,4",14:03,73.0,82.0,05:10,61.0,15:40
2023-07-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,1","0,0","25,0",22:52,"31,2",11:04,70.0,88.0,05:10,58.0,16:50
2023-07-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,6","0,0","24,6",03:23,"28,6",Varias,72.0,80.0,22:40,58.0,04:20
2023-08-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,8","0,0","25,7",05:15,"31,9",14:01,71.0,87.0,05:20,48.0,11:00
2023-08-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,0","25,0",05:10,"31,4",13:28,73.0,87.0,23:40,59.0,12:40
2023-08-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,8","2,0","23,8",24:00,"27,9",14:05,70.0,88.0,Varias,59.0,14:40
2023-08-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,4","0,0","18,9",05:22,"28,0",15:30,50.0,82.0,01:00,39.0,09:00
2023-08-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,8","6,0","20,8",05:27,"28,8",14:58,46.0,65.0,23:50,29.0,14:50
2023-08-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2","2,8","21,4",07:50,"26,9",14:40,72.0,85.0,07:10,59.0,00:10
2023-08-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2","0,0","21,9",05:20,"26,6",10:39,60.0,71.0,Varias,53.0,10:40
2023-08-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,6","0,0","22,5",05:23,"28,7",14:22,68.0,78.0,05:10,60.0,18:10
2023-08-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,0","23,6",05:11,"29,3",11:05,70.0,80.0,Varias,63.0,14:00
2023-08-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,9","0,0","24,4",05:21,"31,4",11:58,67.0,81.0,05:10,51.0,16:30
2023-08-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,6","0,0","23,1",05:24,"32,1",11:19,60.0,74.0,05:40,42.0,09:00
2023-08-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","24,9",05:34,"29,2",13:00,77.0,83.0,Varias,56.0,01:20
2023-08-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,0","0,0","24,4",05:21,"29,5",12:32,76.0,87.0,Varias,67.0,12:10
2023-08-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,3","0,0","23,9",05:20,"30,7",13:15,71.0,84.0,05:20,59.0,13:20
2023-08-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,5","0,0","24,7",05:16,"30,3",13:23,76.0,82.0,Varias,65.0,04:00
2023-08-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","24,8",05:39,"29,5",15:04,77.0,83.0,20:40,69.0,02:10
2023-08-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,2","0,0","24,6",05:22,"29,9",12:57,74.0,83.0,02:30,66.0,11:30
2023-08-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,1","0,0","24,2",05:43,"30,0",10:49,73.0,83.0,Varias,62.0,08:40
2023-08-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,1","0,0","25,5",Varias,"30,7",12:49,74.0,82.0,Varias,64.0,12:50
2023-08-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"30,0","0,0","25,3",05:30,"34,6",13:33,59.0,85.0,06:20,41.0,16:10
2023-08-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,9","0,0","26,0",05:16,"33,8",14:18,62.0,74.0,05:20,53.0,Varias
2023-08-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,5","0,0","26,7",05:20,"32,3",12:44,70.0,85.0,05:50,46.0,19:40
2023-08-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"30,6","0,0","26,6",05:24,"34,7",16:58,57.0,71.0,05:50,43.0,18:40
2023-08-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"31,2","0,0","27,7",05:12,"34,7",12:45,66.0,81.0,05:50,52.0,11:20
2023-08-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"29,6","0,0","26,8",05:15,"32,5",12:31,70.0,83.0,05:40,56.0,15:20
2023-08-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","21,6","23,0",19:30,"29,9",11:23,74.0,88.0,20:00,61.0,16:50
2023-08-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,2","22,2","18,0",10:58,"26,3",01:55,76.0,90.0,Varias,53.0,23:59
2023-08-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,9","0,0","18,4",05:35,"31,4",14:35,54.0,65.0,Varias,26.0,14:40
2023-08-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,2","20,4","19,4",23:52,"27,0",11:51,56.0,86.0,23:59,33.0,09:40
2023-08-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6","0,8","19,6",00:01,"25,7",13:38,72.0,89.0,00:20,63.0,14:00
2023-08-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,6","0,0","21,1",05:14,"28,1",14:20,61.0,84.0,05:10,40.0,14:50
2023-09-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,3","0,0","21,7",Varias,"28,9",12:28,71.0,83.0,05:10,51.0,12:10
2023-09-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","23,7",05:24,"26,3",08:26,71.0,78.0,Varias,65.0,13:00
2023-09-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,8","0,0","23,0",05:20,"28,7",13:16,57.0,71.0,00:30,40.0,21:50
2023-09-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,4","0,0","24,9",23:51,"29,8",10:38,53.0,76.0,23:30,27.0,06:20
2023-09-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,9","0,0","23,4",05:29,"28,4",11:25,69.0,84.0,19:00,50.0,04:50
2023-09-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2","0,0","22,7",05:34,"27,7",09:58,64.0,76.0,Varias,50.0,08:40
2023-09-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,4","0,0","21,1",Varias,"27,6",14:36,64.0,75.0,01:40,58.0,17:00
2023-09-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,1","0,0","20,5",05:23,"27,7",12:37,64.0,76.0,23:10,51.0,12:20
2023-09-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,9","0,0","20,4",05:24,"27,4",13:54,69.0,82.0,05:00,61.0,13:10
2023-09-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,6","0,2","21,4",05:37,"27,9",13:06,69.0,81.0,05:20,63.0,13:10
2023-09-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","22,1",Varias,"27,9",12:24,76.0,85.0,Varias,66.0,15:50
2023-09-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","22,0",05:13,"28,0",13:43,76.0,84.0,05:20,68.0,08:40
2023-09-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","22,0",05:23,"28,0",10:47,68.0,81.0,06:30,54.0,10:00
2023-09-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,1","0,0","22,2",05:22,"28,0",13:07,66.0,74.0,22:30,55.0,10:40
2023-09-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,0","30,2","20,1",15:00,"25,8",11:06,80.0,92.0,16:00,62.0,07:50
2023-09-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,0","0,0","20,2",05:03,"27,8",14:41,77.0,87.0,00:50,67.0,10:30
2023-09-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,6","0,0","22,8",Varias,"28,4",14:05,77.0,86.0,Varias,68.0,07:50
2023-09-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,3",,"24,1",06:49,"30,5",12:15,60.0,85.0,00:00,36.0,12:20
2023-09-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,3",,"22,3",23:57,"26,3",10:05,67.0,82.0,23:59,53.0,Varias
2023-09-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,7",,"18,9",04:09,"24,5",16:18,73.0,88.0,01:20,62.0,12:10
2023-09-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2",,"20,3",05:13,"28,0",11:51,62.0,88.0,05:20,37.0,10:10
2023-09-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,8",,"20,2",Varias,"27,3",15:51,45.0,68.0,Varias,26.0,15:30
2023-09-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0",,"17,6",05:39,"24,4",16:05,49.0,64.0,00:00,41.0,08:20
2023-09-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,2",Varias,"26,1",14:06,62.0,75.0,Varias,46.0,14:10
2023-09-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,4",05:28,"25,7",15:07,63.0,80.0,06:20,49.0,14:30
2023-09-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,0",05:20,"26,3",12:48,65.0,79.0,Varias,55.0,13:00
2023-09-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,4",,"19,3",05:02,"27,6",12:28,68.0,79.0,Varias,54.0,09:40
2023-09-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,8",,"20,7",05:28,"26,9",13:31,72.0,85.0,Varias,61.0,13:00
2023-09-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,7",,"20,8",Varias,"28,6",14:45,68.0,82.0,06:20,50.0,16:20
2023-09-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,4",,"21,3",05:27,"29,4",12:19,63.0,76.0,19:20,47.0,10:00
2023-10-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,1",,"21,5",05:01,"26,7",14:07,70.0,83.0,23:50,61.0,09:00
2023-10-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,9",,"21,3",03:49,"26,5",13:37,74.0,84.0,Varias,66.0,13:40
2023-10-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2",,"21,3",05:16,"27,1",12:42,76.0,85.0,03:00,67.0,Varias
2023-10-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,2",,"22,6",02:22,"27,7",12:37,65.0,79.0,02:00,52.0,11:40
2023-10-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,0",,"21,7",05:40,"26,3",15:30,76.0,84.0,Varias,66.0,15:40
2023-10-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,6",,"21,5",05:25,"27,6",13:26,72.0,83.0,05:20,64.0,Varias
2023-10-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,9",,"21,3",05:32,"26,5",15:06,77.0,84.0,04:40,72.0,15:00
2023-10-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,2",,"20,0",05:57,"26,4",13:39,75.0,85.0,05:30,65.0,14:40
2023-10-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,2",,"19,8",05:52,"26,5",13:33,73.0,85.0,Varias,63.0,13:10
2023-10-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,3",,"19,7",05:55,"26,9",11:52,74.0,86.0,05:10,55.0,10:40
2023-10-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,3",05:41,"26,0",13:43,73.0,86.0,06:00,62.0,13:20
2023-10-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,4",05:01,"25,9",13:04,75.0,85.0,Varias,66.0,Varias
2023-10-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,0",,"19,7",06:21,"26,2",13:13,76.0,86.0,Varias,61.0,14:20
2023-10-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,1",,"20,5",01:37,"25,7",14:25,72.0,83.0,01:00,57.0,14:20
2023-10-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,2",,"20,1",Varias,"22,2",07:49,74.0,88.0,09:50,70.0,15:00
2023-10-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,9",,"18,4",07:31,"21,4",14:18,82.0,92.0,Varias,73.0,14:10
2023-10-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,4",,"18,1",05:37,"24,8",12:11,79.0,86.0,Varias,68.0,13:30
2023-10-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2",,"21,1",05:43,"27,2",13:05,71.0,90.0,07:10,58.0,18:50
2023-10-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,3",,"17,6",23:55,"25,0",11:40,64.0,86.0,21:20,51.0,08:20
2023-10-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,5",,"16,9",00:57,"24,1",12:53,50.0,87.0,01:20,40.0,12:00
2023-10-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,4",,"16,6",23:54,"22,2",13:48,42.0,56.0,00:50,35.0,Varias
2023-10-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,4",,"14,1",05:37,"20,8",12:59,54.0,73.0,22:40,46.0,00:00
2023-10-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6",,"19,6",00:01,"25,5",11:46,70.0,84.0,Varias,44.0,16:00
2023-10-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4",,"17,3",03:58,"23,5",13:25,50.0,87.0,01:00,33.0,15:30
2023-10-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,8",,"17,3",03:57,"24,3",12:42,51.0,58.0,Varias,42.0,12:30
2023-10-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,9",,"20,0",00:45,"25,8",14:17,61.0,67.0,17:00,49.0,23:59
2023-10-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,0",,"17,8",07:57,"24,3",14:07,46.0,60.0,Varias,33.0,12:50
2023-10-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,0",,"15,8",Varias,"24,3",12:31,57.0,74.0,23:30,39.0,12:40
2023-10-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8",,"17,4",06:18,"22,1",12:55,69.0,82.0,23:59,61.0,10:00
2023-10-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8",,"15,4",23:39,"22,2",13:43,71.0,83.0,Varias,57.0,16:30
2023-10-31,0201X,"BARCELONA, DRASSANES",BARCELONA,11,,,,,,,51.0,,,,
2023-11-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,3","0,0","14,2",05:42,"22,4",12:22,51.0,71.0,05:30,39.0,12:20
2023-11-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,6","14,5",23:59,"21,2",11:05,59.0,73.0,Varias,39.0,Varias
2023-11-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,1","0,0","12,7",04:46,"19,5",14:37,41.0,48.0,07:50,33.0,14:40
2023-11-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,2","0,4","13,6",02:01,"20,7",19:20,61.0,71.0,17:30,38.0,23:59
2023-11-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,0","0,0","16,0",23:50,"21,9",14:23,39.0,46.0,Varias,33.0,Varias
2023-11-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,7","0,0","14,0",22:39,"21,4",13:54,53.0,76.0,Varias,32.0,12:50
2023-11-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,6","0,0","11,4",05:47,"17,8",12:57,46.0,80.0,01:40,38.0,11:20
2023-11-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,4","0,6","11,3",02:23,"17,6",12:42,52.0,69.0,23:59,45.0,12:50
2023-11-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","12,8",02:53,"17,7",12:30,64.0,79.0,05:00,57.0,13:50
2023-11-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,0","0,0","13,6",02:30,"20,4",14:54,50.0,67.0,21:30,41.0,Varias
2023-11-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,9","0,0","14,3",05:47,"17,5",13:06,74.0,82.0,18:30,60.0,10:30
2023-11-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,0","0,0","16,1",Varias,"22,0",11:48,73.0,83.0,Varias,53.0,11:40
2023-11-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,1","0,0","15,1",01:53,"25,1",14:13,58.0,81.0,01:40,49.0,Varias
2023-11-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,6","0,0","18,8",02:30,"26,4",12:50,55.0,66.0,01:20,45.0,12:50
2023-11-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,4","0,2","16,3",21:43,"20,6",00:01,75.0,88.0,Varias,55.0,00:00
2023-11-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,0","0,0","15,5",02:08,"22,4",Varias,73.0,89.0,Varias,56.0,14:30
2023-11-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,3","0,0","15,2",20:52,"19,4",11:55,75.0,83.0,Varias,52.0,10:00
2023-11-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,4","0,0","14,8",05:24,"20,1",14:14,72.0,82.0,Varias,55.0,13:30
2023-11-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,4","0,0","12,2",06:52,"18,7",13:27,77.0,89.0,Varias,60.0,01:20
2023-11-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,4","0,2","12,5",05:45,"20,2",14:03,74.0,91.0,03:30,60.0,Varias
2023-11-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,9","0,0","13,0",07:18,"18,8",13:23,64.0,86.0,07:20,44.0,13:20
2023-11-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,8","0,0","11,7",04:01,"19,8",13:55,31.0,57.0,03:40,15.0,Varias
2023-11-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,7","0,0","10,7",05:10,"18,7",12:57,30.0,41.0,06:00,23.0,13:40
2023-11-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,6","0,0","11,7",04:05,"21,4",14:54,35.0,69.0,23:59,26.0,12:30
2023-11-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,3","0,0","11,7",07:01,"16,9",13:24,63.0,74.0,00:20,53.0,09:40
2023-11-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,0","0,0","11,9",22:17,"16,0",13:47,69.0,81.0,22:40,62.0,Varias
2023-11-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,4","0,0","11,2",07:46,"15,5",Varias,56.0,77.0,00:00,48.0,12:40
2023-11-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,2","0,0","13,2",03:50,"17,2",14:05,62.0,81.0,22:20,45.0,12:10
2023-11-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,2","0,2","13,2",08:06,"15,2",14:44,84.0,88.0,08:50,75.0,04:00
2023-11-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,0","13,1",00:43,"22,5",12:30,64.0,81.0,00:00,46.0,12:30
2023-12-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,6","0,0","11,3",24:00,"19,9",00:01,71.0,84.0,07:50,50.0,18:00
2023-12-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,1","0,2","10,0",07:39,"16,2",13:22,60.0,73.0,18:20,45.0,Varias
2023-12-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","9,0",07:48,"14,3",13:06,59.0,72.0,Varias,50.0,Varias
2023-12-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"13,1","0,0","10,0",00:01,"16,2",14:54,54.0,72.0,06:10,44.0,12:50
2023-12-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,0","0,0","10,0",07:05,"14,0",12:19,63.0,67.0,Varias,54.0,18:30
2023-12-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,4","0,0","10,1",07:22,"14,8",13:03,60.0,71.0,17:30,50.0,12:50
2023-12-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,2","1,0","8,1",05:30,"16,3",12:48,68.0,78.0,Varias,52.0,11:10
2023-12-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,0","0,0","11,7",23:17,"16,2",14:56,71.0,84.0,04:10,56.0,16:10
2023-12-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,3","0,0","10,5",07:53,"18,1",14:26,58.0,67.0,20:40,48.0,12:50
2023-12-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,9","0,0","11,6",07:19,"18,2",14:34,71.0,78.0,22:30,57.0,11:10
2023-12-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"17,8","0,0","14,3",05:19,"21,2",14:57,62.0,77.0,00:50,48.0,15:00
2023-12-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"16,6","0,0","13,1",07:16,"20,1",13:30,58.0,74.0,Varias,47.0,13:30
2023-12-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,8","0,0","12,2",23:47,"17,4",07:55,46.0,70.0,03:10,38.0,12:00
2023-12-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"15,0","0,0","10,6",05:22,"19,3",14:19,37.0,63.0,03:40,18.0,13:00
2023-12-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"14,1","0,0","9,9",05:45,"18,3",14:13,44.0,59.0,23:20,26.0,15:00
2023-12-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,8","0,0","10,0",23:40,"15,6",15:02,60.0,76.0,19:50,48.0,11:20
2023-12-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"10,6","0,0","6,9",07:05,"14,4",14:08,70.0,77.0,19:40,55.0,14:10
2023-12-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,6","0,0","6,7",07:02,"16,6",14:48,59.0,80.0,02:30,37.0,14:30
2023-12-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"11,9","0,0","7,7",05:30,"16,1",13:57,58.0,68.0,18:20,32.0,19:40
2023-12-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"12,4","0,0","9,0",08:17,"15,9",14:49,49.0,67.0,04:30,38.0,12:00
